name,start,end,duration,streamId,correlationId
elementwise_kernel,1970-01-01 00:00:08.741794399,1970-01-01 00:00:08.741795743,3.7333333333333334e-10,7,219335
elementwise_kernel,1970-01-01 00:00:08.741910751,1970-01-01 00:00:08.741912127,3.8222222222222223e-10,7,219363
elementwise_kernel,1970-01-01 00:00:08.741973055,1970-01-01 00:00:08.741974335,3.5555555555555555e-10,7,219379
reduce_kernel,1970-01-01 00:00:08.742047391,1970-01-01 00:00:08.742048831,4e-10,7,219395
elementwise_kernel,1970-01-01 00:00:08.742106719,1970-01-01 00:00:08.742107999,3.5555555555555555e-10,7,219411
elementwise_kernel,1970-01-01 00:00:08.742158879,1970-01-01 00:00:08.742160319,4e-10,7,219427
elementwise_kernel,1970-01-01 00:00:08.742223007,1970-01-01 00:00:08.742224351,3.7333333333333334e-10,7,219443
cudaMemsetAsync_v3020,1970-01-01 00:00:08.742275998,1970-01-01 00:00:08.742277406,3.9111111111111107e-10,7,219459
kernel,1970-01-01 00:00:08.742452286,1970-01-01 00:00:08.742492830,1.1262222222222222e-08,7,219499
reduce_kernel,1970-01-01 00:00:08.742614622,1970-01-01 00:00:08.742616126,4.1777777777777775e-10,7,219527
vectorized_layer_norm_kernel,1970-01-01 00:00:08.742807709,1970-01-01 00:00:08.742811773,1.128888888888889e-09,7,219583
gemv2T,1970-01-01 00:00:08.743245212,1970-01-01 00:00:08.743854011,1.6911083333333334e-07,7,219660
reduce_kernel,1970-01-01 00:00:08.743885211,1970-01-01 00:00:08.743886619,3.9111111111111107e-10,7,219706
CatArrayBatchedCopy,1970-01-01 00:00:08.743895579,1970-01-01 00:00:08.743898107,7.022222222222223e-10,7,219726
vectorized_layer_norm_kernel,1970-01-01 00:00:08.743915995,1970-01-01 00:00:08.743917499,4.1777777777777775e-10,7,219757
elementwise_kernel,1970-01-01 00:00:08.744162330,1970-01-01 00:00:08.744178938,4.613333333333334e-09,7,219857
elementwise_kernel,1970-01-01 00:00:08.744231002,1970-01-01 00:00:08.744232698,4.711111111111111e-10,7,219873
elementwise_kernel,1970-01-01 00:00:08.744311898,1970-01-01 00:00:08.744313242,3.7333333333333334e-10,7,219892
elementwise_kernel,1970-01-01 00:00:08.744373018,1970-01-01 00:00:08.744374394,3.8222222222222223e-10,7,219911
elementwise_kernel,1970-01-01 00:00:08.744432858,1970-01-01 00:00:08.744434138,3.5555555555555555e-10,7,219927
CatArrayBatchedCopy,1970-01-01 00:00:08.744619161,1970-01-01 00:00:08.744621177,5.599999999999999e-10,7,219971
elementwise_kernel,1970-01-01 00:00:08.744745113,1970-01-01 00:00:08.744746233,3.1111111111111114e-10,7,219999
elementwise_kernel,1970-01-01 00:00:08.744854361,1970-01-01 00:00:08.744855385,2.8444444444444446e-10,7,220030
gemv2T,1970-01-01 00:00:08.744932889,1970-01-01 00:00:08.744934233,3.7333333333333334e-10,7,220052
elementwise_kernel,1970-01-01 00:00:08.745199672,1970-01-01 00:00:08.745200664,2.7555555555555557e-10,7,220108
elementwise_kernel,1970-01-01 00:00:08.745324568,1970-01-01 00:00:08.745325848,3.5555555555555555e-10,7,220142
gemv2T,1970-01-01 00:00:08.745620823,1970-01-01 00:00:08.745622071,3.4666666666666666e-10,7,220219
elementwise_kernel,1970-01-01 00:00:08.745693847,1970-01-01 00:00:08.745695191,3.7333333333333334e-10,7,220239
reduce_kernel,1970-01-01 00:00:08.745774391,1970-01-01 00:00:08.745776823,6.755555555555556e-10,7,220260
elementwise_kernel,1970-01-01 00:00:08.745904918,1970-01-01 00:00:08.745909558,1.2888888888888887e-09,7,220298
elementwise_kernel,1970-01-01 00:00:08.745966422,1970-01-01 00:00:08.745967798,3.8222222222222223e-10,7,220314
indexSelectSmallIndex,1970-01-01 00:00:08.746263190,1970-01-01 00:00:08.746264822,4.533333333333333e-10,7,220369
elementwise_kernel,1970-01-01 00:00:08.746571733,1970-01-01 00:00:08.746574549,7.822222222222221e-10,7,220440
DeviceScanInitKernel,1970-01-01 00:00:08.746965844,1970-01-01 00:00:08.746966900,2.933333333333333e-10,7,220526
DeviceScanKernel,1970-01-01 00:00:08.746982292,1970-01-01 00:00:08.746984500,6.133333333333333e-10,7,220536
vectorized_layer_norm_kernel,1970-01-01 00:00:08.747088852,1970-01-01 00:00:08.747090196,3.7333333333333334e-10,7,220558
elementwise_kernel,1970-01-01 00:00:08.747152852,1970-01-01 00:00:08.747154228,3.8222222222222223e-10,7,220574
indexSelectSmallIndex,1970-01-01 00:00:08.747206484,1970-01-01 00:00:08.747207828,3.7333333333333334e-10,7,220586
indexSelectSmallIndex,1970-01-01 00:00:08.747775826,1970-01-01 00:00:08.747778194,6.577777777777777e-10,7,220707
indexSelectSmallIndex,1970-01-01 00:00:08.748015570,1970-01-01 00:00:08.748017682,5.866666666666666e-10,7,220768
reduce_kernel,1970-01-01 00:00:08.748141330,1970-01-01 00:00:08.748142866,4.2666666666666664e-10,7,220799
elementwise_kernel,1970-01-01 00:00:08.748272977,1970-01-01 00:00:08.748274289,3.644444444444445e-10,7,220821
reduce_kernel,1970-01-01 00:00:08.748367185,1970-01-01 00:00:08.748372401,1.4488888888888888e-09,7,220847
vectorized_layer_norm_kernel,1970-01-01 00:00:08.748736720,1970-01-01 00:00:08.748741072,1.208888888888889e-09,7,220933
kernel,1970-01-01 00:00:08.748980816,1970-01-01 00:00:08.749010576,8.266666666666666e-09,7,220988
fmha_cutlassF_f32_aligned_64x64_rf_sm75,1970-01-01 00:00:08.750131661,1970-01-01 00:00:08.750148429,4.657777777777778e-09,7,221244
kernel,1970-01-01 00:00:08.750498444,1970-01-01 00:00:08.750509996,3.208888888888889e-09,7,221330
reduce_kernel,1970-01-01 00:00:08.750671724,1970-01-01 00:00:08.750673228,4.1777777777777775e-10,7,221358
vectorized_layer_norm_kernel,1970-01-01 00:00:08.750850636,1970-01-01 00:00:08.750854796,1.1555555555555556e-09,7,221414
gemv2T,1970-01-01 00:00:08.751111243,1970-01-01 00:00:08.751149835,1.072e-08,7,221469
elementwise_kernel,1970-01-01 00:00:08.751237643,1970-01-01 00:00:08.751238923,3.5555555555555555e-10,7,221491
elementwise_kernel,1970-01-01 00:00:08.751351947,1970-01-01 00:00:08.751353258,3.6416666666666665e-10,7,221519
elementwise_kernel,1970-01-01 00:00:08.751415306,1970-01-01 00:00:08.751416618,3.644444444444445e-10,7,221535
reduce_kernel,1970-01-01 00:00:08.751472842,1970-01-01 00:00:08.751474282,4e-10,7,221551
elementwise_kernel,1970-01-01 00:00:08.751529962,1970-01-01 00:00:08.751531242,3.5555555555555555e-10,7,221567
elementwise_kernel,1970-01-01 00:00:08.751588618,1970-01-01 00:00:08.751590026,3.9111111111111107e-10,7,221583
elementwise_kernel,1970-01-01 00:00:08.751644106,1970-01-01 00:00:08.751645386,3.5555555555555555e-10,7,221599
cudaMemsetAsync_v3020,1970-01-01 00:00:08.751695114,1970-01-01 00:00:08.751696554,4e-10,7,221615
kernel,1970-01-01 00:00:08.751869705,1970-01-01 00:00:08.751908873,1.088e-08,7,221655
reduce_kernel,1970-01-01 00:00:08.752047177,1970-01-01 00:00:08.752048649,4.088888888888889e-10,7,221683
vectorized_layer_norm_kernel,1970-01-01 00:00:08.752258953,1970-01-01 00:00:08.752263017,1.128888888888889e-09,7,221739
kernel,1970-01-01 00:00:08.752500680,1970-01-01 00:00:08.752530280,8.222222222222223e-09,7,221794
fmha_cutlassF_f32_aligned_64x64_rf_sm75,1970-01-01 00:00:08.753617414,1970-01-01 00:00:08.753630854,3.733333333333334e-09,7,222050
kernel,1970-01-01 00:00:08.753984133,1970-01-01 00:00:08.753995685,3.208888888888889e-09,7,222136
reduce_kernel,1970-01-01 00:00:08.754172740,1970-01-01 00:00:08.754174276,4.2666666666666664e-10,7,222164
vectorized_layer_norm_kernel,1970-01-01 00:00:08.754351556,1970-01-01 00:00:08.754355748,1.1644444444444444e-09,7,222220
gemv2T,1970-01-01 00:00:08.754578307,1970-01-01 00:00:08.754617251,1.0817777777777778e-08,7,222275
elementwise_kernel,1970-01-01 00:00:08.754699843,1970-01-01 00:00:08.754701187,3.7333333333333334e-10,7,222297
elementwise_kernel,1970-01-01 00:00:08.754807875,1970-01-01 00:00:08.754809187,3.644444444444445e-10,7,222325
elementwise_kernel,1970-01-01 00:00:08.754867555,1970-01-01 00:00:08.754868835,3.5555555555555555e-10,7,222341
reduce_kernel,1970-01-01 00:00:08.754920067,1970-01-01 00:00:08.754921475,3.9111111111111107e-10,7,222357
elementwise_kernel,1970-01-01 00:00:08.754978691,1970-01-01 00:00:08.754979971,3.5555555555555555e-10,7,222373
elementwise_kernel,1970-01-01 00:00:08.755060354,1970-01-01 00:00:08.755061762,3.9111111111111107e-10,7,222389
elementwise_kernel,1970-01-01 00:00:08.755119202,1970-01-01 00:00:08.755120514,3.644444444444445e-10,7,222405
cudaMemsetAsync_v3020,1970-01-01 00:00:08.755177474,1970-01-01 00:00:08.755178914,4e-10,7,222421
kernel,1970-01-01 00:00:08.755350306,1970-01-01 00:00:08.755389634,1.0924444444444444e-08,7,222461
reduce_kernel,1970-01-01 00:00:08.755509313,1970-01-01 00:00:08.755510785,4.088888888888889e-10,7,222489
vectorized_layer_norm_kernel,1970-01-01 00:00:08.755712449,1970-01-01 00:00:08.755716577,1.1466666666666666e-09,7,222545
kernel,1970-01-01 00:00:08.755948544,1970-01-01 00:00:08.755978432,8.302222222222222e-09,7,222600
fmha_cutlassF_f32_aligned_64x64_rf_sm75,1970-01-01 00:00:08.757059294,1970-01-01 00:00:08.757072542,3.6799999999999997e-09,7,222856
kernel,1970-01-01 00:00:08.757424957,1970-01-01 00:00:08.757436509,3.208888888888889e-09,7,222942
reduce_kernel,1970-01-01 00:00:08.757602077,1970-01-01 00:00:08.757603549,4.088888888888889e-10,7,222970
vectorized_layer_norm_kernel,1970-01-01 00:00:08.757782908,1970-01-01 00:00:08.757786972,1.128888888888889e-09,7,223026
gemv2T,1970-01-01 00:00:08.758026300,1970-01-01 00:00:08.758065596,1.0915555555555555e-08,7,223081
elementwise_kernel,1970-01-01 00:00:08.758158492,1970-01-01 00:00:08.758159772,3.5555555555555555e-10,7,223103
elementwise_kernel,1970-01-01 00:00:08.758269435,1970-01-01 00:00:08.758270747,3.644444444444445e-10,7,223131
elementwise_kernel,1970-01-01 00:00:08.758329787,1970-01-01 00:00:08.758331067,3.5555555555555555e-10,7,223147
reduce_kernel,1970-01-01 00:00:08.758382363,1970-01-01 00:00:08.758383739,3.8222222222222223e-10,7,223163
elementwise_kernel,1970-01-01 00:00:08.758439803,1970-01-01 00:00:08.758441083,3.5555555555555555e-10,7,223179
elementwise_kernel,1970-01-01 00:00:08.758491835,1970-01-01 00:00:08.758493275,4e-10,7,223195
elementwise_kernel,1970-01-01 00:00:08.758547259,1970-01-01 00:00:08.758548539,3.5555555555555555e-10,7,223211
cudaMemsetAsync_v3020,1970-01-01 00:00:08.758603835,1970-01-01 00:00:08.758605211,3.8222222222222223e-10,7,223227
kernel,1970-01-01 00:00:08.758774842,1970-01-01 00:00:08.758814618,1.104888888888889e-08,7,223267
reduce_kernel,1970-01-01 00:00:08.758932794,1970-01-01 00:00:08.758934298,4.1777777777777775e-10,7,223295
vectorized_layer_norm_kernel,1970-01-01 00:00:08.759167001,1970-01-01 00:00:08.759171065,1.128888888888889e-09,7,223351
kernel,1970-01-01 00:00:08.759408633,1970-01-01 00:00:08.759438713,8.355555555555555e-09,7,223406
fmha_cutlassF_f32_aligned_64x64_rf_sm75,1970-01-01 00:00:08.760522998,1970-01-01 00:00:08.760536470,3.742222222222222e-09,7,223662
kernel,1970-01-01 00:00:08.760874582,1970-01-01 00:00:08.760886134,3.208888888888889e-09,7,223748
reduce_kernel,1970-01-01 00:00:08.761062773,1970-01-01 00:00:08.761064309,4.2666666666666664e-10,7,223776
vectorized_layer_norm_kernel,1970-01-01 00:00:08.761243573,1970-01-01 00:00:08.761247829,1.1822222222222224e-09,7,223832
gemv2T,1970-01-01 00:00:08.761477876,1970-01-01 00:00:08.761516564,1.0746666666666666e-08,7,223887
elementwise_kernel,1970-01-01 00:00:08.761607700,1970-01-01 00:00:08.761608980,3.5555555555555555e-10,7,223909
elementwise_kernel,1970-01-01 00:00:08.761716180,1970-01-01 00:00:08.761717460,3.5555555555555555e-10,7,223937
elementwise_kernel,1970-01-01 00:00:08.761775636,1970-01-01 00:00:08.761776916,3.5555555555555555e-10,7,223953
reduce_kernel,1970-01-01 00:00:08.761829588,1970-01-01 00:00:08.761830996,3.9111111111111107e-10,7,223969
elementwise_kernel,1970-01-01 00:00:08.761888691,1970-01-01 00:00:08.761889971,3.5555555555555555e-10,7,223985
elementwise_kernel,1970-01-01 00:00:08.761938547,1970-01-01 00:00:08.761939955,3.9111111111111107e-10,7,224001
elementwise_kernel,1970-01-01 00:00:08.762015219,1970-01-01 00:00:08.762016563,3.7333333333333334e-10,7,224017
cudaMemsetAsync_v3020,1970-01-01 00:00:08.762076979,1970-01-01 00:00:08.762078387,3.9111111111111107e-10,7,224033
kernel,1970-01-01 00:00:08.762253811,1970-01-01 00:00:08.762293587,1.104888888888889e-08,7,224073
reduce_kernel,1970-01-01 00:00:08.762414066,1970-01-01 00:00:08.762415602,4.2666666666666664e-10,7,224101
vectorized_layer_norm_kernel,1970-01-01 00:00:08.762619474,1970-01-01 00:00:08.762623666,1.1644444444444444e-09,7,224157
kernel,1970-01-01 00:00:08.762853105,1970-01-01 00:00:08.762883441,8.426666666666666e-09,7,224212
fmha_cutlassF_f32_aligned_64x64_rf_sm75,1970-01-01 00:00:08.764041327,1970-01-01 00:00:08.764054639,3.697777777777778e-09,7,224468
kernel,1970-01-01 00:00:08.764406446,1970-01-01 00:00:08.764418126,3.2444444444444443e-09,7,224554
reduce_kernel,1970-01-01 00:00:08.764574062,1970-01-01 00:00:08.764575566,4.1777777777777775e-10,7,224582
vectorized_layer_norm_kernel,1970-01-01 00:00:08.764754733,1970-01-01 00:00:08.764758861,1.1466666666666666e-09,7,224638
gemv2T,1970-01-01 00:00:08.765005485,1970-01-01 00:00:08.765044748,1.0906388888888888e-08,7,224693
elementwise_kernel,1970-01-01 00:00:08.765133292,1970-01-01 00:00:08.765134604,3.644444444444445e-10,7,224715
elementwise_kernel,1970-01-01 00:00:08.765246316,1970-01-01 00:00:08.765247628,3.644444444444445e-10,7,224743
elementwise_kernel,1970-01-01 00:00:08.765308012,1970-01-01 00:00:08.765309260,3.4666666666666666e-10,7,224759
reduce_kernel,1970-01-01 00:00:08.765362572,1970-01-01 00:00:08.765363948,3.8222222222222223e-10,7,224775
elementwise_kernel,1970-01-01 00:00:08.765425516,1970-01-01 00:00:08.765426828,3.644444444444445e-10,7,224791
elementwise_kernel,1970-01-01 00:00:08.765477932,1970-01-01 00:00:08.765479372,4e-10,7,224807
elementwise_kernel,1970-01-01 00:00:08.765533547,1970-01-01 00:00:08.765534891,3.7333333333333334e-10,7,224823
cudaMemsetAsync_v3020,1970-01-01 00:00:08.765589739,1970-01-01 00:00:08.765591147,3.9111111111111107e-10,7,224839
kernel,1970-01-01 00:00:08.765759851,1970-01-01 00:00:08.765799563,1.1031111111111112e-08,7,224879
reduce_kernel,1970-01-01 00:00:08.765918059,1970-01-01 00:00:08.765919531,4.088888888888889e-10,7,224907
vectorized_layer_norm_kernel,1970-01-01 00:00:08.766142506,1970-01-01 00:00:08.766146570,1.128888888888889e-09,7,224963
kernel,1970-01-01 00:00:08.766393514,1970-01-01 00:00:08.766424521,8.613055555555556e-09,7,225018
fmha_cutlassF_f32_aligned_64x64_rf_sm75,1970-01-01 00:00:08.767509575,1970-01-01 00:00:08.767523047,3.742222222222222e-09,7,225274
kernel,1970-01-01 00:00:08.767869990,1970-01-01 00:00:08.767881702,3.2533333333333337e-09,7,225360
reduce_kernel,1970-01-01 00:00:08.768058342,1970-01-01 00:00:08.768059878,4.2666666666666664e-10,7,225388
vectorized_layer_norm_kernel,1970-01-01 00:00:08.768240357,1970-01-01 00:00:08.768244549,1.1644444444444444e-09,7,225444
gemv2T,1970-01-01 00:00:08.768468453,1970-01-01 00:00:08.768508357,1.1084444444444445e-08,7,225499
elementwise_kernel,1970-01-01 00:00:08.768589477,1970-01-01 00:00:08.768590789,3.644444444444445e-10,7,225521
elementwise_kernel,1970-01-01 00:00:08.768704868,1970-01-01 00:00:08.768706212,3.7333333333333334e-10,7,225549
elementwise_kernel,1970-01-01 00:00:08.768762084,1970-01-01 00:00:08.768763364,3.5555555555555555e-10,7,225565
reduce_kernel,1970-01-01 00:00:08.768816356,1970-01-01 00:00:08.768817764,3.9111111111111107e-10,7,225581
elementwise_kernel,1970-01-01 00:00:08.768877092,1970-01-01 00:00:08.768878404,3.644444444444445e-10,7,225597
elementwise_kernel,1970-01-01 00:00:08.768928036,1970-01-01 00:00:08.768929476,4e-10,7,225613
elementwise_kernel,1970-01-01 00:00:08.768985444,1970-01-01 00:00:08.768986756,3.644444444444445e-10,7,225629
cudaMemsetAsync_v3020,1970-01-01 00:00:08.769063268,1970-01-01 00:00:08.769064644,3.8222222222222223e-10,7,225645
kernel,1970-01-01 00:00:08.769238307,1970-01-01 00:00:08.769278851,1.1262222222222222e-08,7,225685
reduce_kernel,1970-01-01 00:00:08.769397027,1970-01-01 00:00:08.769398563,4.2666666666666664e-10,7,225713
vectorized_layer_norm_kernel,1970-01-01 00:00:08.769589475,1970-01-01 00:00:08.769593667,1.1644444444444444e-09,7,225769
gemv2T,1970-01-01 00:00:08.770019810,1970-01-01 00:00:08.770626144,1.6842611111111112e-07,7,225846
reduce_kernel,1970-01-01 00:00:08.770658336,1970-01-01 00:00:08.770659776,4e-10,7,225892
CatArrayBatchedCopy,1970-01-01 00:00:08.770668512,1970-01-01 00:00:08.770670912,6.666666666666666e-10,7,225912
vectorized_layer_norm_kernel,1970-01-01 00:00:08.770687680,1970-01-01 00:00:08.770689152,4.088888888888889e-10,7,225943
elementwise_kernel,1970-01-01 00:00:08.770892640,1970-01-01 00:00:08.770908896,4.515555555555556e-09,7,226043
elementwise_kernel,1970-01-01 00:00:08.770957696,1970-01-01 00:00:08.770959328,4.533333333333333e-10,7,226059
elementwise_kernel,1970-01-01 00:00:08.771065695,1970-01-01 00:00:08.771067007,3.644444444444445e-10,7,226078
elementwise_kernel,1970-01-01 00:00:08.771138207,1970-01-01 00:00:08.771139615,3.9111111111111107e-10,7,226097
elementwise_kernel,1970-01-01 00:00:08.771192223,1970-01-01 00:00:08.771193535,3.644444444444445e-10,7,226113
CatArrayBatchedCopy,1970-01-01 00:00:08.771379999,1970-01-01 00:00:08.771381887,5.244444444444445e-10,7,226157
elementwise_kernel,1970-01-01 00:00:08.771494686,1970-01-01 00:00:08.771495774,3.0222222222222225e-10,7,226185
elementwise_kernel,1970-01-01 00:00:08.771602590,1970-01-01 00:00:08.771603582,2.7555555555555557e-10,7,226216
gemv2T,1970-01-01 00:00:08.771681822,1970-01-01 00:00:08.771683134,3.644444444444445e-10,7,226238
elementwise_kernel,1970-01-01 00:00:08.771924957,1970-01-01 00:00:08.771925981,2.8444444444444446e-10,7,226294
elementwise_kernel,1970-01-01 00:00:08.772067421,1970-01-01 00:00:08.772068765,3.7333333333333334e-10,7,226328
gemv2T,1970-01-01 00:00:08.772349724,1970-01-01 00:00:08.772350972,3.4666666666666666e-10,7,226405
elementwise_kernel,1970-01-01 00:00:08.772420636,1970-01-01 00:00:08.772421948,3.644444444444445e-10,7,226425
reduce_kernel,1970-01-01 00:00:08.772498396,1970-01-01 00:00:08.772500828,6.755555555555556e-10,7,226446
elementwise_kernel,1970-01-01 00:00:08.772625340,1970-01-01 00:00:08.772630012,1.297777777777778e-09,7,226484
elementwise_kernel,1970-01-01 00:00:08.772684796,1970-01-01 00:00:08.772686140,3.7333333333333334e-10,7,226500
indexSelectSmallIndex,1970-01-01 00:00:08.772953691,1970-01-01 00:00:08.772955355,4.6222222222222226e-10,7,226555
elementwise_kernel,1970-01-01 00:00:08.773279578,1970-01-01 00:00:08.773282362,7.733333333333334e-10,7,226626
DeviceScanInitKernel,1970-01-01 00:00:08.773664154,1970-01-01 00:00:08.773665242,3.0222222222222225e-10,7,226712
DeviceScanKernel,1970-01-01 00:00:08.773679322,1970-01-01 00:00:08.773681530,6.133333333333333e-10,7,226722
vectorized_layer_norm_kernel,1970-01-01 00:00:08.773751513,1970-01-01 00:00:08.773752825,3.644444444444445e-10,7,226744
elementwise_kernel,1970-01-01 00:00:08.773812889,1970-01-01 00:00:08.773814233,3.7333333333333334e-10,7,226760
indexSelectSmallIndex,1970-01-01 00:00:08.773865497,1970-01-01 00:00:08.773866873,3.8222222222222223e-10,7,226772
indexSelectSmallIndex,1970-01-01 00:00:08.774455384,1970-01-01 00:00:08.774457752,6.577777777777777e-10,7,226893
indexSelectSmallIndex,1970-01-01 00:00:08.774674391,1970-01-01 00:00:08.774676535,5.955555555555556e-10,7,226954
reduce_kernel,1970-01-01 00:00:08.774793815,1970-01-01 00:00:08.774795319,4.1777777777777775e-10,7,226985
elementwise_kernel,1970-01-01 00:00:08.774918615,1970-01-01 00:00:08.774919959,3.7333333333333334e-10,7,227007
reduce_kernel,1970-01-01 00:00:08.775024343,1970-01-01 00:00:08.775029559,1.4488888888888888e-09,7,227033
vectorized_layer_norm_kernel,1970-01-01 00:00:08.775412822,1970-01-01 00:00:08.775417174,1.208888888888889e-09,7,227119
kernel,1970-01-01 00:00:08.775653205,1970-01-01 00:00:08.775683029,8.284444444444445e-09,7,227174
fmha_cutlassF_f32_aligned_64x64_rf_sm75,1970-01-01 00:00:08.776758195,1970-01-01 00:00:08.776775347,4.764444444444445e-09,7,227430
kernel,1970-01-01 00:00:08.777134610,1970-01-01 00:00:08.777146130,3.2e-09,7,227516
reduce_kernel,1970-01-01 00:00:08.777307602,1970-01-01 00:00:08.777309106,4.1777777777777775e-10,7,227544
vectorized_layer_norm_kernel,1970-01-01 00:00:08.777489489,1970-01-01 00:00:08.777493553,1.128888888888889e-09,7,227600
gemv2T,1970-01-01 00:00:08.777716241,1970-01-01 00:00:08.777754865,1.0728888888888889e-08,7,227655
elementwise_kernel,1970-01-01 00:00:08.777845072,1970-01-01 00:00:08.777846384,3.644444444444445e-10,7,227677
elementwise_kernel,1970-01-01 00:00:08.777952720,1970-01-01 00:00:08.777954064,3.7333333333333334e-10,7,227705
elementwise_kernel,1970-01-01 00:00:08.778034032,1970-01-01 00:00:08.778035312,3.5555555555555555e-10,7,227721
reduce_kernel,1970-01-01 00:00:08.778089488,1970-01-01 00:00:08.778090896,3.9111111111111107e-10,7,227737
elementwise_kernel,1970-01-01 00:00:08.778151696,1970-01-01 00:00:08.778152944,3.4666666666666666e-10,7,227753
elementwise_kernel,1970-01-01 00:00:08.778204496,1970-01-01 00:00:08.778205936,4e-10,7,227769
elementwise_kernel,1970-01-01 00:00:08.778260624,1970-01-01 00:00:08.778261936,3.644444444444445e-10,7,227785
cudaMemsetAsync_v3020,1970-01-01 00:00:08.778317711,1970-01-01 00:00:08.778319119,3.9111111111111107e-10,7,227801
kernel,1970-01-01 00:00:08.778487951,1970-01-01 00:00:08.778527279,1.0924444444444444e-08,7,227841
reduce_kernel,1970-01-01 00:00:08.778649551,1970-01-01 00:00:08.778651055,4.1777777777777775e-10,7,227869
vectorized_layer_norm_kernel,1970-01-01 00:00:08.778850382,1970-01-01 00:00:08.778854414,1.1199999999999999e-09,7,227925
kernel,1970-01-01 00:00:08.779120974,1970-01-01 00:00:08.779150542,8.213333333333333e-09,7,227980
fmha_cutlassF_f32_aligned_64x64_rf_sm75,1970-01-01 00:00:08.780235435,1970-01-01 00:00:08.780249259,3.84e-09,7,228236
kernel,1970-01-01 00:00:08.780589130,1970-01-01 00:00:08.780600810,3.2444444444444443e-09,7,228322
reduce_kernel,1970-01-01 00:00:08.780756970,1970-01-01 00:00:08.780758506,4.2666666666666664e-10,7,228350
vectorized_layer_norm_kernel,1970-01-01 00:00:08.780932618,1970-01-01 00:00:08.780936842,1.1733333333333332e-09,7,228406
gemv2T,1970-01-01 00:00:08.781185353,1970-01-01 00:00:08.781224169,1.0782222222222224e-08,7,228461
elementwise_kernel,1970-01-01 00:00:08.781309513,1970-01-01 00:00:08.781310793,3.5555555555555555e-10,7,228483
elementwise_kernel,1970-01-01 00:00:08.781421129,1970-01-01 00:00:08.781422473,3.7333333333333334e-10,7,228511
elementwise_kernel,1970-01-01 00:00:08.781484936,1970-01-01 00:00:08.781486248,3.644444444444445e-10,7,228527
reduce_kernel,1970-01-01 00:00:08.781537896,1970-01-01 00:00:08.781539272,3.8222222222222223e-10,7,228543
elementwise_kernel,1970-01-01 00:00:08.781598536,1970-01-01 00:00:08.781599848,3.644444444444445e-10,7,228559
elementwise_kernel,1970-01-01 00:00:08.781649672,1970-01-01 00:00:08.781651112,4e-10,7,228575
elementwise_kernel,1970-01-01 00:00:08.781704616,1970-01-01 00:00:08.781705896,3.5555555555555555e-10,7,228591
cudaMemsetAsync_v3020,1970-01-01 00:00:08.781761352,1970-01-01 00:00:08.781762792,4e-10,7,228607
kernel,1970-01-01 00:00:08.781928199,1970-01-01 00:00:08.781967943,1.104e-08,7,228647
reduce_kernel,1970-01-01 00:00:08.782106247,1970-01-01 00:00:08.782107751,4.1777777777777775e-10,7,228675
vectorized_layer_norm_kernel,1970-01-01 00:00:08.782314375,1970-01-01 00:00:08.782318503,1.1466666666666666e-09,7,228731
kernel,1970-01-01 00:00:08.782552838,1970-01-01 00:00:08.782582950,8.364444444444445e-09,7,228786
fmha_cutlassF_f32_aligned_64x64_rf_sm75,1970-01-01 00:00:08.783730244,1970-01-01 00:00:08.783743972,3.813333333333333e-09,7,229042
kernel,1970-01-01 00:00:08.784170371,1970-01-01 00:00:08.784181859,3.1911111111111115e-09,7,229128
reduce_kernel,1970-01-01 00:00:08.784341698,1970-01-01 00:00:08.784343202,4.1777777777777775e-10,7,229156
vectorized_layer_norm_kernel,1970-01-01 00:00:08.784522434,1970-01-01 00:00:08.784526498,1.128888888888889e-09,7,229212
gemv2T,1970-01-01 00:00:08.784752481,1970-01-01 00:00:08.784791777,1.0915555555555555e-08,7,229267
elementwise_kernel,1970-01-01 00:00:08.784880001,1970-01-01 00:00:08.784881313,3.644444444444445e-10,7,229289
elementwise_kernel,1970-01-01 00:00:08.785009345,1970-01-01 00:00:08.785010657,3.644444444444445e-10,7,229317
elementwise_kernel,1970-01-01 00:00:08.785070657,1970-01-01 00:00:08.785071969,3.644444444444445e-10,7,229333
reduce_kernel,1970-01-01 00:00:08.785131392,1970-01-01 00:00:08.785132768,3.8222222222222223e-10,7,229349
elementwise_kernel,1970-01-01 00:00:08.785187904,1970-01-01 00:00:08.785189152,3.4666666666666666e-10,7,229365
elementwise_kernel,1970-01-01 00:00:08.785240832,1970-01-01 00:00:08.785242272,4e-10,7,229381
elementwise_kernel,1970-01-01 00:00:08.785302144,1970-01-01 00:00:08.785303456,3.644444444444445e-10,7,229397
cudaMemsetAsync_v3020,1970-01-01 00:00:08.785353472,1970-01-01 00:00:08.785354912,4e-10,7,229413
kernel,1970-01-01 00:00:08.785528576,1970-01-01 00:00:08.785568800,1.1173333333333333e-08,7,229453
reduce_kernel,1970-01-01 00:00:08.785689343,1970-01-01 00:00:08.785690847,4.1777777777777775e-10,7,229481
vectorized_layer_norm_kernel,1970-01-01 00:00:08.785896511,1970-01-01 00:00:08.785900511,1.111111111111111e-09,7,229537
kernel,1970-01-01 00:00:08.786157630,1970-01-01 00:00:08.786188254,8.506666666666665e-09,7,229592
fmha_cutlassF_f32_aligned_64x64_rf_sm75,1970-01-01 00:00:08.787273596,1970-01-01 00:00:08.787287484,3.857777777777778e-09,7,229848
